candidate_event_id,group_id,working_filename,working_path,event_index,onset_seconds,ioi_seconds,onset_frame,onset_strength_norm,candidate_status,event_token,keep_event,review_notes
PERF-001-CAND-0153,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,153,179.768889,1.834376,15484,0.048244,pending_review,,,
PERF-001-CAND-0154,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,154,181.289796,1.520907,15615,0.038373,pending_review,,,
PERF-001-CAND-0155,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,155,181.881905,0.592109,15666,0.039345,pending_review,,,
PERF-001-CAND-0156,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,156,183.112562,1.230658,15772,0.045451,pending_review,,,
PERF-001-CAND-0157,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,157,184.656689,1.544127,15905,0.033506,pending_review,,,
PERF-001-CAND-0158,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,158,184.958549,0.301859,15931,0.040428,pending_review,,,
PERF-001-CAND-0159,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,159,185.550658,0.592109,15982,0.019552,pending_review,,,
PERF-001-CAND-0160,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,160,186.781315,1.230658,16088,0.052279,pending_review,,,
PERF-001-CAND-0161,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,161,187.385034,0.603719,16140,0.034108,pending_review,,,
PERF-001-CAND-0162,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,162,188.000363,0.615329,16193,0.032654,pending_review,,,
PERF-001-CAND-0163,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,163,189.52127,1.520907,16324,0.042669,pending_review,,,
PERF-001-CAND-0164,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,164,191.611066,2.089796,16504,0.033204,pending_review,,,
PERF-001-CAND-0165,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,165,192.888163,1.277098,16614,0.046568,pending_review,,,
PERF-001-CAND-0166,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,166,194.095601,1.207438,16718,0.040238,pending_review,,,
PERF-001-CAND-0167,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,167,195.326259,1.230658,16824,0.03224,pending_review,,,
PERF-001-CAND-0168,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,168,195.953197,0.626939,16878,0.038496,pending_review,,,
PERF-001-CAND-0169,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,169,196.556916,0.603719,16930,0.041729,pending_review,,,
PERF-001-CAND-0170,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,170,197.172245,0.615329,16983,0.033717,pending_review,,,
PERF-001-CAND-0171,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,171,198.402902,1.230658,17089,0.027348,pending_review,,,
PERF-001-CAND-0172,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,172,199.006621,0.603719,17141,0.051155,pending_review,,,
PERF-001-CAND-0173,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,173,199.62195,0.615329,17194,0.034154,pending_review,,,
PERF-001-CAND-0174,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,174,200.260499,0.638549,17249,0.041247,pending_review,,,
PERF-001-CAND-0175,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,175,200.875828,0.615329,17302,0.03978,pending_review,,,
PERF-001-CAND-0176,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,176,201.479546,0.603719,17354,0.046912,pending_review,,,
PERF-001-CAND-0177,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,177,202.106485,0.626939,17408,0.041573,pending_review,,,
PERF-001-CAND-0178,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,178,202.721814,0.615329,17461,0.056427,pending_review,,,
PERF-001-CAND-0179,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,179,203.313923,0.592109,17512,0.027506,pending_review,,,
PERF-001-CAND-0180,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,180,203.952472,0.638549,17567,0.047529,pending_review,,,
PERF-001-CAND-0181,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,181,204.57941,0.626939,17621,0.066305,pending_review,,,
PERF-001-CAND-0182,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,182,205.798458,1.219048,17726,0.036266,pending_review,,,
PERF-001-CAND-0183,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,183,207.029116,1.230658,17832,0.034985,pending_review,,,
PERF-001-CAND-0184,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,184,208.282993,1.253878,17940,0.032742,pending_review,,,
PERF-001-CAND-0185,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,185,208.909932,0.626939,17994,0.039242,pending_review,,,
PERF-001-CAND-0186,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,186,209.513651,0.603719,18046,0.045766,pending_review,,,
PERF-001-CAND-0187,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,187,210.14059,0.626939,18100,0.026882,pending_review,,,
PERF-001-CAND-0188,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,188,211.080998,0.940408,18181,0.031033,pending_review,,,
PERF-001-CAND-0189,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,189,212.567075,1.486077,18309,0.02186,pending_review,,,
PERF-001-CAND-0190,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,190,213.194014,0.626939,18363,0.02631,pending_review,,,
PERF-001-CAND-0191,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,191,213.809342,0.615329,18416,0.038271,pending_review,,,
PERF-001-CAND-0192,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,192,215.04,1.230658,18522,0.031716,pending_review,,,
PERF-001-CAND-0193,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,193,216.259048,1.219048,18627,0.027626,pending_review,,,
PERF-001-CAND-0194,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,194,217.489705,1.230658,18733,0.036548,pending_review,,,
PERF-001-CAND-0195,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,195,218.128254,0.638549,18788,0.040232,pending_review,,,
PERF-001-CAND-0196,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,196,219.358912,1.230658,18894,0.046119,pending_review,,,
PERF-001-CAND-0197,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,197,219.97424,0.615329,18947,0.043912,pending_review,,,
PERF-001-CAND-0198,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,198,220.577959,0.603719,18999,0.040235,pending_review,,,
PERF-001-CAND-0199,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,199,221.820227,1.242268,19106,0.030774,pending_review,,,
PERF-001-CAND-0200,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,200,223.050884,1.230658,19212,0.029392,pending_review,,,
PERF-001-CAND-0201,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,201,223.689433,0.638549,19267,0.046212,pending_review,,,
PERF-001-CAND-0202,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,202,224.293152,0.603719,19319,0.040107,pending_review,,,
PERF-001-CAND-0203,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,203,226.777687,2.484535,19533,0.056477,pending_review,,,
PERF-001-CAND-0204,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,204,228.019955,1.242268,19640,0.047623,pending_review,,,
PERF-001-CAND-0205,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,205,230.45805,2.438095,19850,0.042515,pending_review,,,
PERF-001-CAND-0206,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,206,231.700317,1.242268,19957,0.035825,pending_review,,,
PERF-001-CAND-0207,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,207,234.776961,3.076644,20222,0.038642,pending_review,,,
PERF-001-CAND-0208,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,208,235.39229,0.615329,20275,0.046464,pending_review,,,
PERF-001-CAND-0209,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,209,235.996009,0.603719,20327,0.033985,pending_review,,,
PERF-001-CAND-0210,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,210,240.314921,4.318912,20699,0.039852,pending_review,,,
PERF-001-CAND-0211,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,211,250.83356,10.518639,21605,0.041032,pending_review,,,
PERF-001-CAND-0212,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,212,254.537143,3.703583,21924,0.036697,pending_review,,,
PERF-001-CAND-0213,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,213,255.489161,0.952018,22006,0.033565,pending_review,,,
PERF-001-CAND-0214,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,214,258.612245,3.123084,22275,0.027058,pending_review,,,
PERF-001-CAND-0215,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,215,258.925714,0.313469,22302,0.044169,pending_review,,,
PERF-001-CAND-0216,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,216,259.239184,0.313469,22329,0.03435,pending_review,,,
PERF-001-CAND-0217,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,217,260.179592,0.940408,22410,0.047126,pending_review,,,
PERF-001-CAND-0218,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,218,262.060408,1.880816,22572,0.024305,pending_review,,,
PERF-001-CAND-0219,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,219,262.362268,0.301859,22598,0.043582,pending_review,,,
PERF-001-CAND-0220,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,220,262.965986,0.603719,22650,0.047037,pending_review,,,
PERF-001-CAND-0221,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,221,265.160272,2.194286,22839,0.041067,pending_review,,,
PERF-001-CAND-0222,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,222,266.08907,0.928798,22919,0.06407,pending_review,,,
PERF-001-CAND-0223,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,223,266.704399,0.615329,22972,0.021047,pending_review,,,
PERF-001-CAND-0224,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,224,267.923447,1.219048,23077,0.03933,pending_review,,,
PERF-001-CAND-0225,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,225,269.200544,1.277098,23187,0.035079,pending_review,,,
PERF-001-CAND-0226,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,226,271.673469,2.472925,23400,0.027754,pending_review,,,
PERF-001-CAND-0227,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,227,272.904127,1.230658,23506,0.034695,pending_review,,,
PERF-001-CAND-0228,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,228,273.519456,0.615329,23559,0.045522,pending_review,,,
PERF-001-CAND-0229,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,229,275.411882,1.892426,23722,0.043843,pending_review,,,
PERF-001-CAND-0230,PERF-001,PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-001_SDNG_SNDG_Gangsa_ENSEMBLE01.wav,230,276.67737,1.265488,23831,0.086469,pending_review,,,
